date,stock_id,type,value,origin_name,report,stock_name,industry
2023-03-31,6508,IncomeFromContinuingOperations,36655000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-03-31,6508,IncomeAfterTaxes,36655000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-03-31,6508,TotalConsolidatedProfitForThePeriod,40033000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2023-03-31,6508,EPS,0.43,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2023-03-31,6508,Revenue,469683000.0,營業收入,IncomeStatement,惠光,農業科技業
2023-03-31,6508,CostOfGoodsSold,341242000.0,營業成本,IncomeStatement,惠光,農業科技業
2023-03-31,6508,OperatingExpenses,76617000.0,營業費用,IncomeStatement,惠光,農業科技業
2023-03-31,6508,OTHNOE,1214000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2023-03-31,6508,OperatingIncome,53038000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2023-03-31,6508,TotalNonoperatingIncomeAndExpense,-3601000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2023-03-31,6508,OtherComprehensiveIncome,3378000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2023-03-31,6508,EquityAttributableToOwnersOfParent,36655000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2023-03-31,6508,GrossProfit,128441000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,PreTaxIncome,47232000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,TAX,13164000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,IncomeFromContinuingOperations,34068000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,IncomeAfterTaxes,34068000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,TotalConsolidatedProfitForThePeriod,15136000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2023-06-30,6508,Revenue,406946000.0,營業收入,IncomeStatement,惠光,農業科技業
2023-06-30,6508,CostOfGoodsSold,314843000.0,營業成本,IncomeStatement,惠光,農業科技業
2023-06-30,6508,OperatingExpenses,73347000.0,營業費用,IncomeStatement,惠光,農業科技業
2023-06-30,6508,OTHNOE,1215000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2023-06-30,6508,OperatingIncome,19971000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,TotalNonoperatingIncomeAndExpense,27261000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2023-06-30,6508,OtherComprehensiveIncome,-18932000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,GrossProfit,92103000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2023-06-30,6508,EquityAttributableToOwnersOfParent,34068000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2023-06-30,6508,EPS,0.39,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,PreTaxIncome,47709000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,TAX,7055000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,IncomeFromContinuingOperations,40654000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,IncomeAfterTaxes,40654000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,TotalConsolidatedProfitForThePeriod,55254000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2023-09-30,6508,Revenue,419763000.0,營業收入,IncomeStatement,惠光,農業科技業
2023-09-30,6508,CostOfGoodsSold,341370000.0,營業成本,IncomeStatement,惠光,農業科技業
2023-09-30,6508,OperatingExpenses,66840000.0,營業費用,IncomeStatement,惠光,農業科技業
2023-09-30,6508,OTHNOE,1214000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2023-09-30,6508,OperatingIncome,12767000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,TotalNonoperatingIncomeAndExpense,34942000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2023-09-30,6508,OtherComprehensiveIncome,14600000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,EquityAttributableToOwnersOfParent,40654000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2023-09-30,6508,GrossProfit,78393000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2023-09-30,6508,EPS,0.47,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,PreTaxIncome,-29247000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,TAX,-8788000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,IncomeFromContinuingOperations,-20459000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,IncomeAfterTaxes,-20459000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,TotalConsolidatedProfitForThePeriod,-26704000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2023-12-31,6508,EPS,-0.24,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,Revenue,230753000.0,營業收入,IncomeStatement,惠光,農業科技業
2023-12-31,6508,CostOfGoodsSold,190635000.0,營業成本,IncomeStatement,惠光,農業科技業
2023-12-31,6508,OperatingExpenses,39673000.0,營業費用,IncomeStatement,惠光,農業科技業
2023-12-31,6508,OTHNOE,1225000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2023-12-31,6508,OperatingIncome,1670000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,TotalNonoperatingIncomeAndExpense,-30917000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2023-12-31,6508,OtherComprehensiveIncome,-6245000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2023-12-31,6508,EquityAttributableToOwnersOfParent,-20459000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2023-12-31,6508,GrossProfit,40118000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,PreTaxIncome,56942000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,TAX,14098000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,IncomeFromContinuingOperations,42844000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,IncomeAfterTaxes,42844000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,TotalConsolidatedProfitForThePeriod,51954000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2024-03-31,6508,EPS,0.5,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,Revenue,432784000.0,營業收入,IncomeStatement,惠光,農業科技業
2024-03-31,6508,CostOfGoodsSold,330258000.0,營業成本,IncomeStatement,惠光,農業科技業
2024-03-31,6508,OperatingExpenses,76826000.0,營業費用,IncomeStatement,惠光,農業科技業
2024-03-31,6508,OTHNOE,1214000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2024-03-31,6508,OperatingIncome,26914000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,TotalNonoperatingIncomeAndExpense,30028000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2024-03-31,6508,OtherComprehensiveIncome,9110000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2024-03-31,6508,EquityAttributableToOwnersOfParent,42844000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2024-03-31,6508,GrossProfit,102526000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,PreTaxIncome,50210000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,TAX,10653000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,IncomeFromContinuingOperations,39557000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,IncomeAfterTaxes,39557000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,TotalConsolidatedProfitForThePeriod,44176000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2024-06-30,6508,Revenue,459729000.0,營業收入,IncomeStatement,惠光,農業科技業
2024-06-30,6508,CostOfGoodsSold,348592000.0,營業成本,IncomeStatement,惠光,農業科技業
2024-06-30,6508,OperatingExpenses,77138000.0,營業費用,IncomeStatement,惠光,農業科技業
2024-06-30,6508,OTHNOE,1214000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2024-06-30,6508,OperatingIncome,35213000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,TotalNonoperatingIncomeAndExpense,14997000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2024-06-30,6508,OtherComprehensiveIncome,4619000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,GrossProfit,111137000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2024-06-30,6508,EquityAttributableToOwnersOfParent,39557000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2024-06-30,6508,EPS,0.45,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,PreTaxIncome,4726000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,TAX,-2158000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,IncomeFromContinuingOperations,6884000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,IncomeAfterTaxes,6884000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,TotalConsolidatedProfitForThePeriod,26101000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2024-09-30,6508,Revenue,371985000.0,營業收入,IncomeStatement,惠光,農業科技業
2024-09-30,6508,CostOfGoodsSold,299569000.0,營業成本,IncomeStatement,惠光,農業科技業
2024-09-30,6508,OperatingExpenses,65450000.0,營業費用,IncomeStatement,惠光,農業科技業
2024-09-30,6508,OTHNOE,1270000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2024-09-30,6508,OperatingIncome,8236000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,TotalNonoperatingIncomeAndExpense,-3510000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2024-09-30,6508,OtherComprehensiveIncome,19217000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,EquityAttributableToOwnersOfParent,6884000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2024-09-30,6508,GrossProfit,72416000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2024-09-30,6508,EPS,0.08,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,PreTaxIncome,2056000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,TAX,-1230000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,IncomeFromContinuingOperations,3286000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,IncomeAfterTaxes,3286000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,TotalConsolidatedProfitForThePeriod,-2298000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2024-12-31,6508,Revenue,219170000.0,營業收入,IncomeStatement,惠光,農業科技業
2024-12-31,6508,CostOfGoodsSold,190734000.0,營業成本,IncomeStatement,惠光,農業科技業
2024-12-31,6508,OperatingExpenses,49065000.0,營業費用,IncomeStatement,惠光,農業科技業
2024-12-31,6508,OTHNOE,1390000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2024-12-31,6508,OperatingIncome,-19239000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,TotalNonoperatingIncomeAndExpense,21295000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2024-12-31,6508,OtherComprehensiveIncome,-5584000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,GrossProfit,28436000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2024-12-31,6508,EquityAttributableToOwnersOfParent,3286000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2024-12-31,6508,EPS,0.04,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,Revenue,435396000.0,營業收入,IncomeStatement,惠光,農業科技業
2025-03-31,6508,CostOfGoodsSold,321042000.0,營業成本,IncomeStatement,惠光,農業科技業
2025-03-31,6508,OperatingExpenses,77620000.0,營業費用,IncomeStatement,惠光,農業科技業
2025-03-31,6508,OTHNOE,1378000.0,其他收益及費損淨額,BalanceSheet,惠光,農業科技業
2025-03-31,6508,OperatingIncome,38112000.0,營業利益（損失）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,TotalNonoperatingIncomeAndExpense,11687000.0,營業外收入及支出,IncomeStatement,惠光,農業科技業
2025-03-31,6508,PreTaxIncome,49799000.0,稅前淨利（淨損）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,TAX,14482000.0,所得稅費用（利益）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,IncomeFromContinuingOperations,35317000.0,繼續營業單位本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,IncomeAfterTaxes,35317000.0,本期淨利（淨損）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,OtherComprehensiveIncome,12615000.0,其他綜合損益（淨額）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,TotalConsolidatedProfitForThePeriod,47932000.0,本期綜合損益總額,IncomeStatement,惠光,農業科技業
2025-03-31,6508,EPS,0.41,基本每股盈餘（元）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,GrossProfit,114354000.0,營業毛利（毛損）,IncomeStatement,惠光,農業科技業
2025-03-31,6508,EquityAttributableToOwnersOfParent,35317000.0,淨利（淨損）歸屬於母公司業主,IncomeStatement,惠光,農業科技業
2019-03-31,6508,AccountsPayable,122110000.0,應付帳款,BalanceSheet,惠光,農業科技業
2019-03-31,6508,AccountsPayable_per,4.05,應付帳款,BalanceSheet,惠光,農業科技業
2019-03-31,6508,AccountsReceivableNet,481417000.0,應收帳款淨額,BalanceSheet,惠光,農業科技業
2019-03-31,6508,AccountsReceivableNet_per,15.97,應收帳款淨額,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CapitalStock,843795000.0,股本合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CapitalStock_per,27.99,股本合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CapitalSurplus,173188000.0,資本公積合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CapitalSurplus_per,5.75,資本公積合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CapitalSurplusAdditionalPaidInCapital,173188000.0,資本公積－發行溢價,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CapitalSurplusAdditionalPaidInCapital_per,5.75,資本公積－發行溢價,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CashAndCashEquivalents,653190000.0,現金及約當現金,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CashAndCashEquivalents_per,21.67,現金及約當現金,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CurrentAssets_per,70.4,流動資產合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CurrentLiabilities,681431000.0,流動負債合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,CurrentLiabilities_per,22.61,流動負債合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,DeferredTaxAssets,11505000.0,遞延所得稅資產,BalanceSheet,惠光,農業科技業
2019-03-31,6508,DeferredTaxAssets_per,0.38,遞延所得稅資產,BalanceSheet,惠光,農業科技業
2019-03-31,6508,EquityAttributableToOwnersOfParent_per,73.37,歸屬於母公司業主之權益合計,IncomeStatement,惠光,農業科技業
2019-03-31,6508,EquivalentIssueSharesOfAdvanceReceiptsForOrdinaryShare,0.0,預收股款（權益項下）之約當發行股數,BalanceSheet,惠光,農業科技業
2019-03-31,6508,IntangibleAssets,12218000.0,無形資產,BalanceSheet,惠光,農業科技業
2019-03-31,6508,IntangibleAssets_per,0.41,無形資產,BalanceSheet,惠光,農業科技業
2019-03-31,6508,Inventories,761081000.0,存貨,BalanceSheet,惠光,農業科技業
2019-03-31,6508,Inventories_per,25.25,存貨,BalanceSheet,惠光,農業科技業
2019-03-31,6508,LegalReserve,263243000.0,法定盈餘公積,BalanceSheet,惠光,農業科技業
2019-03-31,6508,LegalReserve_per,8.73,法定盈餘公積,BalanceSheet,惠光,農業科技業
2019-03-31,6508,NoncurrentAssets,892338000.0,非流動資產合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,NoncurrentAssets_per,29.6,非流動資產合計,BalanceSheet,惠光,農業科技業
2019-03-31,6508,NoncurrentLiabilities,121274000.0,非流動負債合計,BalanceSheet,惠光,農業科技業
