date,stock_id,type,value,origin_name,stock_name,industry
2021-09-30,1109,GrossProfit,271537000.0,營業毛利（毛損）,信大,水泥工業
2021-09-30,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,28834000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2021-09-30,1109,EPS,0.31,基本每股盈餘（元）,信大,水泥工業
2021-12-31,1109,OperatingExpenses,119818000.0,營業費用,信大,水泥工業
2021-12-31,1109,TAX,160233000.0,所得稅費用（利益）,信大,水泥工業
2021-12-31,1109,PreTaxIncome,601716000.0,稅前淨利（淨損）,信大,水泥工業
2021-12-31,1109,IncomeFromContinuingOperations,441483000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2021-12-31,1109,IncomeAfterTaxes,441483000.0,本期淨利（淨損）,信大,水泥工業
2021-12-31,1109,TotalConsolidatedProfitForThePeriod,494772000.0,本期綜合損益總額,信大,水泥工業
2021-12-31,1109,Revenue,2220120000.0,營業收入,信大,水泥工業
2021-12-31,1109,CostOfGoodsSold,1504471000.0,營業成本,信大,水泥工業
2021-12-31,1109,OperatingIncome,595831000.0,營業利益（損失）,信大,水泥工業
2021-12-31,1109,TotalNonoperatingIncomeAndExpense,5885000.0,營業外收入及支出,信大,水泥工業
2021-12-31,1109,OtherComprehensiveIncome,53289000.0,其他綜合損益（淨額）,信大,水泥工業
2021-12-31,1109,EquityAttributableToOwnersOfParent,311841000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2021-12-31,1109,NoncontrollingInterests,129642000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2021-12-31,1109,GrossProfit,715649000.0,營業毛利（毛損）,信大,水泥工業
2021-12-31,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,145867000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
2021-12-31,1109,EPS,0.91,基本每股盈餘（元）,信大,水泥工業
2022-03-31,1109,OperatingExpenses,83257000.0,營業費用,信大,水泥工業
2022-03-31,1109,TAX,36942000.0,所得稅費用（利益）,信大,水泥工業
2022-03-31,1109,EPS,0.26,基本每股盈餘（元）,信大,水泥工業
2022-03-31,1109,PreTaxIncome,147267000.0,稅前淨利（淨損）,信大,水泥工業
2022-03-31,1109,IncomeFromContinuingOperations,110325000.0,繼續營業單位本期淨利（淨損）,信大,水泥工業
2022-03-31,1109,IncomeAfterTaxes,110325000.0,本期淨利（淨損）,信大,水泥工業
2022-03-31,1109,TotalConsolidatedProfitForThePeriod,310529000.0,本期綜合損益總額,信大,水泥工業
2022-03-31,1109,Revenue,1239184000.0,營業收入,信大,水泥工業
2022-03-31,1109,CostOfGoodsSold,1027988000.0,營業成本,信大,水泥工業
2022-03-31,1109,OperatingIncome,127939000.0,營業利益（損失）,信大,水泥工業
2022-03-31,1109,TotalNonoperatingIncomeAndExpense,19328000.0,營業外收入及支出,信大,水泥工業
2022-03-31,1109,OtherComprehensiveIncome,200204000.0,其他綜合損益（淨額）,信大,水泥工業
2022-03-31,1109,EquityAttributableToOwnersOfParent,88509000.0,淨利（淨損）歸屬於母公司業主,信大,水泥工業
2022-03-31,1109,NoncontrollingInterests,21816000.0,淨利（淨損）歸屬於非控制權益,信大,水泥工業
2022-03-31,1109,GrossProfit,211196000.0,營業毛利（毛損）,信大,水泥工業
2022-03-31,1109,ComprehensiveIncomeConsolidatedNetIncomeAttributedNonControllingInterest,88885000.0,綜合損益總額歸屬於非控制權益,信大,水泥工業
